"Identification.id","Identification.Name","Identification.Year","Physical.Absolute Magnitude","Physical.Size.Minimum Estimated Diameter","Physical.Size.Maximum Estimated Diameter","Physical.Hazardous","Approach.Miss Distance","Approach.Relative Velocity","Orbital.Orbiting Body"
"3648878","(2013 TG6)","2013","26.58","0.012839703","0.0287104486","True","20573336.42916535","12942.3688639347","Earth"
"54075542","(2020 UW1)","2020","24.0","0.0421264611","0.0941976306","True","58331291.78263412","36956.0280881776","Earth"
"2366470","366470 (2002 FD)","2002","19.48","0.3377185972","0.7551617405","True","51618209.124090515","41968.8282591158","Earth"
"2475534","475534 (2006 TS7)","2006","21.25","0.1494703242","0.3342258056","True","74555823.74081959","49759.3886885636","Earth"
"3605576","(2012 LR1)","2012","20.51","0.2101623793","0.4699373665","True","61890045.248415016","98214.5523459085","Earth"
"2439437","439437 (2013 NK4)","2013","18.94","0.4330668855","0.9683669947","True","73215371.6988045","45653.6554849609","Earth"
"3843371","(2019 OR1)","2019","21.07","0.1623883902","0.3631114793","True","43190203.9225867","50513.1450264698","Earth"
"3014117","(1998 SL36)","1998","20.22","0.2401900301","0.5370812349","True","33528895.21098871","56119.3187965391","Earth"
"3678016","(2014 OX299)","2014","19.55","0.3270054393","0.7312063912","True","56647329.715653375","147740.5670308841","Earth"
"3445070","(2009 BE58)","2009","21.7","0.1214940408","0.2716689341","True","71619252.8578169","50138.2026192424","Earth"
"3770288","(2017 DN109)","2017","21.82","0.1149621763","0.257063241","True","27377108.323420145","86694.3069737681","Earth"
"2215442","215442 (2002 MQ3)","2002","18.52","0.5254785303","1.1750057146","True","21366030.09569766","63768.0196016748","Earth"
"2484506","484506 (2008 ER7)","2008","20.16","0.2469192656","0.5521282628","True","59924757.64003534","64690.5919642153","Earth"
"3714553","(2015 FT118)","2015","20.6","0.2016299194","0.4508582062","True","48575180.19309569","40902.9015596753","Earth"
"2366746","366746 (2004 LJ)","2004","20.16","0.2469192656","0.5521282628","True","48832793.125718795","89057.4357854102","Earth"
"54404637","(2023 VW7)","2023","26.41","0.0138852907","0.0310484539","True","63356985.2964323","54747.5807298902","Earth"
"3556208","(2011 CG2)","2011","21.45","0.1363185559","0.3048175575","True","53258025.20370936","22908.7519372166","Earth"
"2679440","679440 (2019 GT2)","2019","19.1","0.4023045798","0.8995803882","True","70959930.44960186","85822.9891070998","Earth"
"3723888","(2015 NU2)","2015","20.89","0.1764229081","0.3944936153","True","74743518.23431335","47781.6898791816","Earth"
"3558387","(2011 EG17)","2011","20.7","0.1925550782","0.4305662442","True","14181607.90224678","60990.6597967854","Earth"
"2414990","414990 (2011 EM51)","2011","21.9","0.1108038821","0.2477650126","True","19116416.192164287","25758.3534057091","Earth"
"2612356","612356 (2002 JX8)","2002","20.33","0.228325794","0.5105519964","True","67793338.65959612","59531.4042462918","Earth"
"3655395","(2013 YM2)","2013","25.7","0.0192555078","0.0430566244","True","52230452.199989125","53071.3880992271","Earth"
"2585310","585310 (2017 YZ1)","2017","20.43","0.2180494405","0.4875733714","True","53458223.14701688","42059.3609789111","Earth"
"2068372","68372 (2001 PM9)","2001","18.97","0.4271249851","0.9550805015","True","28118103.000611488","51449.3093569208","Earth"
"3765643","(2016 XE2)","2016","23.89","0.0443154309","0.099092316","True","48899945.5301514","60156.492035251","Earth"
"3971136","(2019 YK6)","2019","21.9","0.1108038821","0.2477650126","True","44947725.027501315","30162.0385335151","Earth"
"3752574","(2016 JB)","2016","27.1","0.0101054342","0.0225964377","True","26876663.146603964","23027.5958310105","Earth"
"2230111","230111 (2001 BE10)","2001","19.28","0.3703010782","0.828018383","True","16063668.680424271","53619.7375733612","Earth"
"54106310","(2021 BZ)","2021","24.76","0.0296862251","0.0663804174","True","65069555.816801","85361.987884707","Earth"
"54310126","(2022 SF25)","2022","26.3","0.0146067964","0.0326617897","True","13029695.147857135","50193.7286375282","Earth"
"54178640","(2021 PH2)","2021","21.56","0.1295850727","0.2897610314","True","60840659.7083854","50426.7932330622","Earth"
"54114211","(2010 KD149)","2010","21.48","0.1344481952","0.3006353038","True","48896330.12362818","23936.2999765295","Earth"
"2192559","192559 (1998 VO)","1998","20.43","0.2180494405","0.4875733714","True","56803417.76956503","27493.8180683562","Earth"
"2162361","162361 (2000 AF6)","2000","20.24","0.2379879547","0.5321572445","True","72373456.89229117","66804.4880477208","Earth"
"3767325","(2017 BK92)","2017","20.74","0.1890405519","0.4227075246","True","41222727.53281126","103252.7417578304","Earth"
"2035107","35107 (1991 VH)","1991","16.91","1.1029478453","2.4662663578","True","9107549.382117812","28195.9356913385","Earth"
"2297418","297418 (2000 SP43)","2000","18.52","0.5254785303","1.1750057146","True","54958729.5761503","90680.091039869","Earth"
"2485051","485051 (2010 CM44)","2010","19.32","0.3635423218","0.8129053443","True","60165006.07469713","24125.9740216322","Earth"
"2019764","19764 (2000 NF5)","2000","16.11","1.5942446807","3.5648394788","True","68760203.396571","5252.5176057795","Earth"
"3561031","(2011 GF3)","2011","22.42","0.0872077289","0.19500241","True","42647540.4167223","49496.0781787078","Earth"
"3838894","(2019 ET)","2019","24.5","0.0334622374","0.0748238376","True","37465220.431318544","52330.6840937296","Earth"
"3768616","(2017 CO1)","2017","23.52","0.052547853","0.1175005715","True","22425300.674022418","57399.4992823927","Earth"
"3307228","(2005 XT77)","2005","21.41","0.138852907","0.310484539","True","6293159.417882362","39755.8227953581","Earth"
"3279740","(2005 LX36)","2005","20.9","0.1756123185","0.3926810818","True","20022774.799035784","95857.5786652465","Earth"
"3989653","(2020 CJ1)","2020","23.86","0.04493192","0.1004708274","True","44442654.26958495","37922.7175491024","Earth"
"3297360","(2005 UW5)","2005","27.5","0.008405334","0.0187948982","True","187183.123094753","35221.6024916457","Earth"
"3785687","(2017 TJ2)","2017","24.95","0.0271991277","0.0608190985","True","49931733.3192208","55439.2707547586","Earth"
"2671076","671076 (2014 FP47)","2014","22.36","0.0896509666","0.2004656557","True","72287133.04210488","32144.3301948996","Earth"
"54291612","(2022 OD2)","2022","22.94","0.0686364759","0.1534758258","True","35032045.57303737","66974.3414634348","Earth"
"3672906","(2014 KT76)","2014","21.29","0.1467421834","0.3281254972","True","35650069.03583384","82034.266046765","Earth"
"3653343","(2013 UG10)","2013","22.7","0.0766575574","0.1714115092","True","19335978.38296035","43949.4466964958","Earth"
"54105558","(2021 AG6)","2021","26.88","0.0111829138","0.0250057554","True","58941159.03492011","72064.3146450257","Earth"
"3297629","(2005 VL1)","2005","26.45","0.0136318556","0.0304817558","True","39398584.647108935","52948.678017226","Earth"
"3989242","(2020 BN10)","2020","20.99","0.1684825693","0.3767384779","True","49003759.48067065","53346.5882294958","Earth"
"54280489","(2022 KA4)","2022","19.2","0.3841978911","0.8590926012","True","37698925.96377929","74743.4063564708","Earth"
"2523654","523654 (2011 SR5)","2011","20.95","0.1716148941","0.3837425691","True","68096733.31261127","108386.2404303282","Earth"
"54230517","(2021 XL6)","2021","21.19","0.1536579294","0.3435895754","True","74787970.04460092","68282.189736867","Earth"
"3276440","(2005 GG81)","2005","25.5","0.0211132445","0.0472106499","True","8397006.428469632","22686.5495667825","Earth"
"2088254","88254 (2001 FM129)","2001","17.77","0.742258153","1.659739687","True","68903190.86581102","66555.3136091447","Earth"
"2141053","141053 (2001 XT1)","2001","18.86","0.4493191996","1.004708274","True","30852083.03261727","83939.3635633754","Earth"
"2414990","414990 (2011 EM51)","2011","21.9","0.1108038821","0.2477650126","True","6963894.527921413","35386.909855235","Earth"
"54326649","(2022 VN1)","2022","25.06","0.0258556212","0.0578149266","True","34864392.9305843","27161.5634823092","Earth"
"54375649","(2023 OU)","2023","26.09","0.0160899605","0.0359782453","True","22172587.56531478","17206.1354210181","Earth"
"2523630","523630 (2009 OG)","2009","16.1","1.6016033798","3.5812940302","True","67617829.3015683","173840.9414308326","Earth"
"3405085","(2008 EM7)","2008","21.2","0.1529519353","0.3420109247","True","40568217.86759156","77799.3594662696","Earth"
"3838932","(2019 EB2)","2019","25.9","0.0175612318","0.0392681082","True","34467665.423098244","70657.1288957185","Earth"
"2363116","363116 (2001 GQ2)","2001","20.32","0.229379698","0.5129085974","True","54692041.52810023","105286.2042175283","Earth"
"3731587","(2015 UG)","2015","22.81","0.0728710415","0.1629446024","True","43027973.96356454","65932.9130540488","Earth"
"2387668","387668 (2002 SZ)","2002","20.51","0.2101623793","0.4699373665","True","32524209.753871687","82097.3493010595","Earth"
"3596262","(2012 BX34)","2012","27.6","0.0080270317","0.0179489885","True","22580486.966933496","29214.5015472807","Earth"
"2230420","230420 (2002 PP6)","2002","19.22","0.3806755436","0.8512163929","True","50367873.821697906","41474.2898181899","Earth"
"2612356","612356 (2002 JX8)","2002","20.33","0.228325794","0.5105519964","True","19427024.64894808","31655.6387402329","Earth"
"3397856","(2007 XK11)","2007","19.4","0.3503926411","0.7835017643","True","34165580.93326876","48260.4126603289","Earth"
"2405212","405212 (2003 QC10)","2003","18.04","0.6554732558","1.4656827575","True","24152802.85699156","103922.6120774586","Earth"
"3774091","(2017 HP3)","2017","21.5","0.1332155667","0.2978790628","True","70435183.53263801","98814.8688819952","Earth"
"2138127","138127 (2000 EE14)","2000","17.11","1.0059003902","2.249261651","True","28368281.023814104","73057.6369120392","Earth"
"2015817","15817 Lucianotesi (1994 QC)","1994","18.47","0.5377184977","1.2023751136","True","44029436.753446445","22734.0413865838","Earth"
"54444916","(2024 KL)","2024","23.84","0.0453476699","0.1014004725","True","57228408.114479974","75893.2781446429","Earth"
"3713991","(2015 FF35)","2015","19.94","0.273246732","0.6109982675","True","71071670.08031394","87844.549144514","Earth"
"3553169","(2010 XC15)","2010","21.48","0.1344481952","0.3006353038","True","6007013.728393516","32575.6579963441","Earth"
"3581669","(2011 TX8)","2011","21.94","0.1087814834","0.2432427915","True","31512998.254233573","61856.2800406163","Earth"
"2523804","523804 (2000 YF29)","2000","20.31","0.2304384666","0.5152760759","True","67935491.22312365","72768.747694982","Earth"
"3712675","(2015 DR215)","2015","20.51","0.2101623793","0.4699373665","True","72213211.24429604","41817.0244121536","Earth"
"2024443","24443 (2000 OG)","2000","16.42","1.3821493588","3.0905799213","True","65401784.96558569","129986.5466540408","Earth"
"3370021","(2007 EC)","2007","22.23","0.095182033","0.212833496","True","42207301.97979228","52564.0862366928","Earth"
"2155140","155140 (2005 UD)","2005","17.47","0.8522263865","1.9056361323","True","18008441.69353426","128837.3329555578","Earth"
"3789081","(2017 VT)","2017","20.68","0.1943367684","0.4345502246","True","7639643.799527976","56695.987479002","Earth"
"3745642","(2016 EV28)","2016","28.5","0.0053034072","0.0118587791","True","25956464.447910056","73495.9935524444","Earth"
"3656788","(2014 BW2)","2014","19.89","0.2796114661","0.6252302454","True","19213824.720925033","39851.0571442043","Earth"
"3275512","(2005 GU)","2005","20.02","0.263363131","0.5888978636","True","49603374.43189067","55954.8877973594","Earth"
"3781979","(2017 SS19)","2017","19.24","0.3771854893","0.8434123941","True","55854362.06062216","54298.5193652242","Earth"
"2505657","505657 (2014 SR339)","2014","18.48","0.5352479056","1.1968507018","True","30749391.784192793","57150.2617509629","Earth"
"3661504","(2014 CP13)","2014","23.1","0.063760979","0.1425738833","True","11872867.205850773","26191.6913487136","Earth"
"3445070","(2009 BE58)","2009","21.7","0.1214940408","0.2716689341","True","65463532.09977946","48433.7476943788","Earth"
"3764797","(2016 WJ7)","2016","21.68","0.1226182113","0.2741826558","True","32398482.198722072","60298.6720410166","Earth"
"2470310","470310 (2007 LB15)","2007","19.61","0.3180936332","0.7112789871","True","42243041.43452782","84167.4655301018","Earth"
"3631824","(2013 ED28)","2013","21.5","0.1332155667","0.2978790628","True","24740096.05997072","92923.3040670036","Earth"
"3394072","(2007 VZ137)","2007","21.6","0.1272198785","0.2844722965","True","5344490.972945559","58166.97441084","Earth"
"3644813","(2013 NJ10)","2013","18.32","0.5761757511","1.2883681464","True","70018640.53064835","83928.0106879812","Earth"
"2482562","482562 (2012 VN82)","2012","20.05","0.2597496533","0.580817882","True","24810845.814463645","46561.5410389099","Earth"
"54373330","(2023 LZ1)","2023","20.89","0.1764229081","0.3944936153","True","64541235.38071752","53025.8473620684","Earth"
"2425755","425755 (2011 CP4)","2011","21.16","0.1557955241","0.3483693825","True","45900460.79916682","145142.3805342235","Earth"
"3551523","(2010 VX139)","2010","20.5","0.2111324448","0.4721064988","True","60477247.0032775","68362.1189196206","Earth"
"54110458","(2021 CJ2)","2021","21.58","0.1283970296","0.2871044863","True","52130980.1182096","53414.5718473232","Earth"
"2101955","101955 Bennu (1999 RQ36)","1999","20.21","0.2412986969","0.5395602892","True","26417956.14951246","38759.8819630252","Earth"
"54016686","(2020 HM4)","2020","24.5","0.0334622374","0.0748238376","True","33341902.750379276","50090.4966460165","Earth"
"2673713","673713 (2015 FQ117)","2015","20.87","0.1780553292","0.3981438198","True","49913528.933937944","105055.9913344277","Earth"
"3739011","(2015 YU7)","2015","21.37","0.1414343753","0.3162568776","True","34458234.39937877","63895.8477495287","Earth"
"2439437","439437 (2013 NK4)","2013","18.94","0.4330668855","0.9683669947","True","33448045.01222764","41294.1034757124","Earth"
"2003200","3200 Phaethon (1983 TB)","1983","14.4","3.5039264111","7.8350176433","True","65128436.10229345","84980.3776021274","Earth"
"2066391","66391 Moshup (1999 KW4)","1999","16.64","1.2489785407","2.7928009194","True","73640767.31930906","128036.8233944651","Earth"
"54320196","(2022 UL9)","2022","21.98","0.1067959975","0.2388031102","True","20763421.96037512","80238.5359203132","Earth"
"3025766","(2000 AA6)","2000","22.45","0.086011194","0.1923268766","True","7545997.552479221","62915.5982649661","Earth"
"3446396","(2009 CT5)","2009","18.6","0.5064714588","1.1325046106","True","67076394.472929776","158077.0521813611","Earth"
"3459243","(2009 HV77)","2009","20.7","0.1925550782","0.4305662442","True","67876403.20602892","70113.0687547313","Earth"
"3684344","(2014 QK362)","2014","21.65","0.1243240006","0.2779969165","True","58039487.763149545","31970.8831511942","Earth"
"3421513","(2008 OX1)","2008","21.5","0.1332155667","0.2978790628","True","60762608.11177735","89541.4441771822","Earth"
"3143081","(2002 VR85)","2002","20.3","0.2315021222","0.5176544822","True","37145926.6064385","46344.0940448","Earth"
"3819573","(2018 HH2)","2018","23.12","0.0631764148","0.1412667581","True","66136527.24467974","38453.8196667931","Earth"
"3759293","(2016 RJ20)","2016","23.6","0.0506471459","0.1132504611","True","50974638.1748035","42196.628914762","Earth"
"2035396","35396 (1997 XF11)","1997","17.01","1.0533070151","2.3552660868","True","4737916.968169743","49070.2912113643","Earth"
"3545705","(2010 RF42)","2010","25.1","0.0253837029","0.0567596853","True","34297648.386309825","37192.9220942688","Earth"
"2068347","68347 (2001 KB67)","2001","19.92","0.2757750529","0.6166517648","True","2568591.747792398","50717.598183014","Earth"
"3066079","(2000 SL10)","2000","22.16","0.0983003302","0.2198062205","True","65420751.776413","76522.0717848434","Earth"
"3588013","(2011 WL2)","2011","20.7","0.1925550782","0.4305662442","True","63746875.47814936","29449.0193325343","Earth"
"54403791","(2023 VT3)","2023","26.31","0.0145396843","0.0325117225","True","6732761.151317869","28125.6749443448","Earth"
"3643996","(2013 LX28)","2013","21.88","0.1118291378","0.250057554","True","67256608.75876802","80945.394642715","Earth"
"3163738","(2003 TO9)","2003","21.9","0.1108038821","0.2477650126","True","24887536.160213415","47657.9959660408","Earth"
"54375849","(2023 OF2)","2023","21.21","0.152249185","0.3404395273","True","4736811.574548526","35870.169539922","Earth"
"2524522","524522 Zoozve (2002 VE68)","2002","20.54","0.2072788434","0.4634895841","True","73481303.1855466","51121.8861384366","Earth"
"3843572","(2019 QG)","2019","21.36","0.1420872067","0.317716653","True","8442350.485333212","26082.1788882192","Earth"
"54289929","(2022 NH1)","2022","21.02","0.1661709017","0.3715694322","True","34915025.526468754","78625.3670328168","Earth"
"2613450","613450 (2006 PY17)","2006","19.3","0.3669061375","0.8204270649","True","38771822.484575555","49522.518602667","Earth"
"54055104","(2020 TX2)","2020","20.8","0.1838886721","0.411187571","True","70758486.16156001","67150.1653256207","Earth"
"2350523","350523 (2000 EA14)","2000","21.16","0.1557955241","0.3483693825","True","49036833.28088025","24018.9795735676","Earth"
"3840128","(2019 FH)","2019","20.19","0.2435314063","0.5445527791","True","10081590.658031918","100196.3150756651","Earth"
"2011500","11500 Tomaiyowit (1989 UR)","1989","18.37","0.5630603897","1.2590413069","True","26076547.13687224","28285.2523953396","Earth"
"2462238","462238 (2008 CN1)","2008","20.66","0.1961349444","0.4385710684","True","23473711.224894095","45537.0038569609","Earth"
"2399457","399457 (2002 PD43)","2002","19.3","0.3669061375","0.8204270649","True","22704608.125195265","157487.6020322142","Earth"
"3251513","(2004 RY10)","2004","21.4","0.1394938229","0.3119176705","True","18261221.074098304","80672.8495880866","Earth"
"2162567","162567 (2000 RW37)","2000","19.97","0.2694976463","0.602615057","True","36171304.561673485","28417.6146300374","Earth"
"3724221","(2015 ME131)","2015","19.69","0.3065878759","0.6855513317","True","66917064.15446204","79838.9871855703","Earth"
"54352929","(2023 FM6)","2023","19.93","0.2745079817","0.6138185073","True","69288501.2433761","60772.4292621517","Earth"
"3553283","(2010 XC25)","2010","20.9","0.1756123185","0.3926810818","True","71189957.95387101","95866.9143482034","Earth"
"2376848","376848 (2001 RY47)","2001","19.61","0.3180936332","0.7112789871","True","65912180.62976514","80776.8665583923","Earth"
"54337026","(2022 YK6)","2022","24.36","0.0356906927","0.079806815","True","71873415.8541208","51111.4742387507","Earth"
"54418653","(2023 YA2)","2023","25.21","0.0241298697","0.0539560289","True","10884482.441281704","25992.7755615185","Earth"
"2468910","468910 (2014 KQ76)","2014","21.67","0.1231841913","0.2754482254","True","50203603.886281274","33877.7212516269","Earth"
"3255980","(2004 TP1)","2004","20.7","0.1925550782","0.4305662442","True","33871388.808186434","33330.9869929617","Earth"
"3774612","(2017 JF3)","2017","21.74","0.1192765246","0.2667104172","True","53293031.73360041","37851.7890314826","Earth"
"3102742","(2002 AS4)","2002","22.26","0.0938760865","0.2099133109","True","5691526.705551581","106444.1426948701","Earth"
"2175706","175706 (1996 FG3)","1996","18.32","0.5761757511","1.2883681464","True","62266796.90744061","35282.5726789012","Earth"
"3402134","(2008 CL20)","2008","25.3","0.0231502122","0.0517654482","True","61880781.16095867","41395.2162101824","Earth"
"2297418","297418 (2000 SP43)","2000","18.52","0.5254785303","1.1750057146","True","68589203.78601263","58157.2267161581","Earth"
"54342584","(2023 EC)","2023","25.53","0.0208235599","0.0465628955","True","55794091.80148039","28614.0754547109","Earth"
"3527906","(2010 LH14)","2010","22.08","0.1019893859","0.2280551997","True","16343940.424507352","48462.9244194366","Earth"
"3727666","(2015 SD)","2015","24.3","0.0366906138","0.0820427065","True","16304765.275169816","38826.7223009504","Earth"
"2679656","679656 (2020 BP13)","2020","21.07","0.1623883902","0.3631114793","True","5813594.752725896","24494.2309494566","Earth"
"3724221","(2015 ME131)","2015","19.69","0.3065878759","0.6855513317","True","57158110.35499147","81093.0605226811","Earth"
"3580964","(2011 TO)","2011","26.58","0.012839703","0.0287104486","True","67597541.31715208","81489.0920074168","Earth"
"3157031","(2003 ME7)","2003","20.62","0.1997813652","0.4467247133","True","37080003.31306561","35669.7114013918","Earth"
"54138304","(2021 HD)","2021","26.27","0.0148099972","0.0331161605","True","46031212.68853911","32285.8593462703","Earth"
"2162421","162421 (2000 ET70)","2000","18.11","0.634680239","1.4191881584","True","22960495.491267283","46236.2988548833","Earth"
"3767037","(2017 BD29)","2017","21.7","0.1214940408","0.2716689341","True","21118702.13631535","23778.9035570627","Earth"
"3714452","(2015 FQ117)","2015","20.87","0.1780553292","0.3981438198","True","22157653.46426906","81578.6391036694","Earth"
"3777808","(2015 YE21)","2015","20.95","0.1716148941","0.3837425691","True","66561863.1606744","24897.030809684","Earth"
"3330049","(2006 HC2)","2006","21.77","0.1176399894","0.2630510131","True","32742574.8774718","64778.8339445623","Earth"
"54280032","(2022 KO1)","2022","22.22","0.0956213733","0.2138158908","True","37259003.716907315","29657.5988150188","Earth"
"3574100","(2011 OR15)","2011","21.0","0.1677084622","0.3750075218","True","20428266.213499833","44092.7498666686","Earth"
"2205744","205744 (2002 BK25)","2002","18.27","0.5895966084","1.3183780956","True","69293980.13072677","81075.6429102356","Earth"
"3284923","(2005 OX)","2005","20.63","0.1988634532","0.4446721997","True","72897184.509208","123421.9185239958","Earth"
"54198193","(2021 RV19)","2021","26.34","0.0143401923","0.0320656449","True","39835330.901281245","34587.4763447724","Earth"
"2414286","414286 (2008 OC6)","2008","18.59","0.5088092249","1.1377320144","True","51893239.01864795","44253.6131617589","Earth"
"3596685","(2012 BO77)","2012","22.3","0.0921626549","0.2060819612","True","45252549.701515585","88986.1758100888","Earth"
"2250680","250680 (2005 QC5)","2005","19.63","0.3151773333","0.7047579421","True","38326689.44469573","27014.8303438708","Earth"
"2326290","326290 Akhenaten (1998 HE3)","1998","21.83","0.1144339731","0.2558821427","True","56020832.99958052","38888.5699455401","Earth"
"3402642","(2008 CE119)","2008","25.7","0.0192555078","0.0430566244","True","48059620.42540363","17314.3532136218","Earth"
"3933022","(2019 XQ3)","2019","20.67","0.1952337862","0.4365560173","True","63245091.071281366","83609.0358215612","Earth"
"3468662","(2009 SB170)","2009","20.82","0.1822027706","0.4074177807","True","16931331.479453284","105667.7222667596","Earth"
"3623673","(2013 AX52)","2013","20.24","0.2379879547","0.5321572445","True","56463639.867380776","59139.7349237773","Earth"
"54359251","(2023 KQ)","2023","24.91","0.0277047973","0.06194981","True","39120456.02715169","41734.9858066402","Earth"
"2177614","177614 (2004 HK33)","2004","17.59","0.8064082768","1.8031837245","True","58571968.216801986","80569.1061831251","Earth"
"3145514","(2003 AA3)","2003","20.2","0.2424124811","0.5420507863","True","72078343.96239942","19296.1429424309","Earth"
"3795111","(2017 YM6)","2017","23.3","0.058150704","0.130028927","True","33945774.209794395","30711.8887089199","Earth"
"54100579","(2020 XQ6)","2020","22.79","0.0735453089","0.1644523102","True","63808209.58758385","126566.7574033267","Earth"
"2612358","612358 (2002 JE9)","2002","21.4","0.1394938229","0.3119176705","True","56067803.91832057","52583.8855454705","Earth"
"54417552","(2023 YL)","2023","21.08","0.1616422833","0.3614431336","True","9725678.805085612","94067.8823780366","Earth"
"3591886","(2011 YV62)","2011","21.3","0.1460679643","0.3266178974","True","36615784.77140842","45009.2813347854","Earth"
"2528857","528857 (2009 CT)","2009","19.68","0.3080030213","0.6887156928","True","14942128.16822946","57870.7084512443","Earth"
"3799747","(2018 DV1)","2018","28.4","0.0055533491","0.0124176661","True","32525743.88002854","44530.294932342","Earth"
"2002340","2340 Hathor (1976 UA)","1976","20.43","0.2180494405","0.4875733714","True","61541525.295501575","43537.2732757375","Earth"
"54372962","(2023 LA1)","2023","28.87","0.0044725477","0.0100009206","True","14122815.370864874","24331.028438753","Earth"
"3031776","(2000 CK59)","2000","24.1","0.040230458","0.0899580388","True","49009856.43162123","47043.3853472594","Earth"
"3557636","(2011 BT59)","2011","20.83","0.1813656249","0.4055458661","True","24865425.400550183","157235.3615715016","Earth"
"3773755","(2017 GO4)","2017","25.0","0.02658","0.0594346868","True","26360509.68480503","41121.3383841787","Earth"
"2087684","87684 (2000 SY2)","2000","16.01","1.6693791177","3.7328451875","True","49502868.74850774","55336.6688424181","Earth"
"54166590","(2021 MU2)","2021","19.67","0.3094246986","0.69189466","True","60575586.86853773","93809.0763110066","Earth"
"54075312","(2020 UN1)","2020","25.4","0.022108281","0.0494356193","True","65353533.4292393","73903.2997289742","Earth"
"2216523","216523 (2001 HY7)","2001","20.7","0.1925550782","0.4305662442","True","39502201.81659","33018.6578293854","Earth"
"3022036","(1999 RM45)","1999","19.76","0.2968622513","0.6638041738","True","60636155.56047035","116695.3574979385","Earth"
"54342517","(2023 DH1)","2023","26.72","0.0120380177","0.0269178258","True","1287712.539649129","25067.8287264447","Earth"
"3605006","(2012 KF25)","2012","25.3","0.0231502122","0.0517654482","True","71604571.59213129","55832.1603711718","Earth"
"2467336","467336 (2002 LT38)","2002","20.61","0.2007035141","0.4487867009","True","52495065.05630613","65022.7347443074","Earth"
"3180184","(2004 HX53)","2004","23.6","0.0506471459","0.1132504611","True","69629374.21692854","32154.7436201979","Earth"
"54105994","(2021 AX6)","2021","26.89","0.011131533","0.0248908644","True","58766568.432210915","72927.0721354417","Earth"
"2527715","527715 (2007 YQ56)","2007","19.97","0.2694976463","0.602615057","True","34882874.53568005","49353.6042626666","Earth"
"3153509","(2003 HM)","2003","22.04","0.1038855101","0.2322950625","True","58249419.710742645","61553.732893051","Earth"
"3071767","(2001 FC58)","2001","20.4","0.2210828104","0.4943561926","True","59138671.68150135","78990.6639776605","Earth"
"3662876","(2014 DX110)","2014","25.7","0.0192555078","0.0430566244","True","348337.353753318","53434.1882464132","Earth"
"54392655","(2023 TZ6)","2023","26.43","0.0137579896","0.0307638","True","4247429.623972245","45037.0712527373","Earth"
"3606252","(2012 OO)","2012","20.64","0.1979497587","0.4426291165","True","71716213.08664063","67250.0143119661","Earth"
"3638237","(2013 JN7)","2013","21.0","0.1677084622","0.3750075218","True","52578776.35921031","62697.9451731192","Earth"
"3430309","(2008 TC4)","2008","21.65","0.1243240006","0.2779969165","True","50659155.26590299","87014.6595485377","Earth"
"2506859","506859 (2007 VW137)","2007","18.25","0.5950520786","1.330576898","True","53805753.7044975","66986.7304669772","Earth"
"54326649","(2022 VN1)","2022","25.06","0.0258556212","0.0578149266","True","51050554.7255707","78281.9423372077","Earth"
"2527977","527977 (2008 EY68)","2008","22.3","0.0921626549","0.2060819612","True","33214853.513007995","66897.9031527572","Earth"
"54415876","(2023 XH8)","2023","22.91","0.0695913044","0.1556108872","True","47817221.775676966","57665.3874267643","Earth"
"54087784","(2020 VH4)","2020","23.2","0.0608912622","0.1361570015","True","64840047.357301615","33586.7233122217","Earth"
"3802006","(2018 FB2)","2018","25.6","0.0201629919","0.0450858206","True","46396565.6780209","53830.6534412449","Earth"
"2138205","138205 (2000 EZ148)","2000","15.14","2.4920398144","5.5723704277","True","63896072.2613001","81236.1969121309","Earth"
"2496860","496860 (1999 XL136)","1999","19.67","0.3094246986","0.69189466","True","1727506.311870355","70363.3224368646","Earth"
"3607411","(2012 PG6)","2012","20.25","0.2368944994","0.5297122041","True","57849338.26389056","105924.1217048424","Earth"
"2667255","667255 (2011 EG17)","2011","20.68","0.1943367684","0.4345502246","True","52377358.23583592","39842.6405852182","Earth"
"3430492","(2008 TP26)","2008","23.82","0.0457672667","0.1023387195","True","71019721.1129322","30714.8829306787","Earth"
"3042555","(2000 LG6)","2000","29.0","0.0042126461","0.0094197631","True","24651683.105449457","16335.9348733568","Earth"
"2208023","208023 (1999 AQ10)","1999","20.52","0.2091967709","0.4677782004","True","24050198.79420571","18899.8494965157","Earth"
"3022036","(1999 RM45)","1999","19.76","0.2968622513","0.6638041738","True","65988419.02538985","71786.7384515352","Earth"
"3831167","(2018 TC)","2018","26.6","0.0127219879","0.0284472297","True","61691731.26588334","26201.903573677","Earth"
"54217969","(2021 VS6)","2021","21.0","0.1677084622","0.3750075218","True","13501656.097356604","48882.8265803078","Earth"
"54440314","(2024 JG3)","2024","22.64","0.0788052183","0.1762138252","True","54410866.01840512","104498.710013659","Earth"
"2414287","414287 (2008 OB9)","2008","17.73","0.7560577624","1.6905965516","True","26653136.537453968","75505.7372530842","Earth"
"2341843","341843 (2008 EV5)","2008","20.05","0.2597496533","0.580817882","True","42511126.068453066","39479.0805584302","Earth"
"3082930","(2001 SY269)","2001","21.5","0.1332155667","0.2978790628","True","51518305.452456035","96198.0156114282","Earth"
"2425755","425755 (2011 CP4)","2011","21.16","0.1557955241","0.3483693825","True","40793850.72499243","136707.7780595066","Earth"
